"OrganizationID","OrganizationName","MonitoringLocationID","MonitoringLocationName","MonitoringLocationType","HUC8","Latitude","Longitude","VerticalMe","OBJECTID","SGEOID","WBID","AUID","Cat","PortionDes","distance","SegmentID","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19"
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-4223","E M Fk Parachute - Blw conf Trapper Cr","River/Stream",14010005,39.6224,-108.0125,7681,27843,36228,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.17345989,"COLCLC08_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-47","Colorado - Dev Br","River/Stream",14010005,39.55215782,-107.3363444,5700,26786,34902,"COLCLC01","COLCLC01_B","5","Colorado River from Roaring Fork to Paradise Creek",7.568729052,"COLCLC01_B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-498","W Divide Cr - West Divide","River/Stream",14010005,39.4667,-107.6205,5920,25591,33513,"COLCLC07b","COLCLC07b_A","1","Mainstem of Divide Creek, including all tributaries and wetlands, from the boundary of the White River National Forest to the confluence with the Colorado River.",6.868396289,"COLCLC07b_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-546","Colorado - Boat Ramp","River/Stream",14010005,39.56814261,-107.5235305,5540,26978,35119,"COLCLC01","COLCLC01_A","5","Colorado River from Paradise Creek to below the confluence with Rifle Creek",33.08652506,"COLCLC01_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-547","Elk Cr - Elk Br","River/Stream",14010005,39.57142183,-107.5392361,5520,27196,35374,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",25.53368956,"COLCLC07a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-548","Rifle Cr - RMS","River/Stream",14010005,39.53158349,-107.7857303,5345,26432,34501,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",7.877457948,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-550","Colorado - Rifle Br","River/Stream",14010005,39.52593786,-107.7780947,5280,26341,34400,"COLCLC01","COLCLC01_A","5","Colorado River from Paradise Creek to below the confluence with Rifle Creek",4.831632137,"COLCLC01_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-551","Colorado - Rulison Br","River/Stream",14010005,39.49423822,-107.9387723,5158,25771,33737,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",0.315684055,"COLCLC02a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-552","Colorado - Cameo","River/Stream",14010005,39.14840071,-108.3148517,4760,22156,28878,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",51.10781358,"COLCLC02a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-559","Colorado - Parachute Br","River/Stream",14010005,39.4535,-108.0409,5061,25439,33330,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",13.23286488,"COLCLC02a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-709","Parachute Cr - Cardinal Way","River/Stream",14010005,39.4455,-108.0545,5050,25572,33488,"COLCLC11h","COLCLC11h_A","1","Mainstem of Parachute Creek, including all tributaries and wetlands, from the confluence of the West and East Forks to the confluence with the Colorado River except for specific listings in segment 11g.",2.644632933,"COLCLC11h_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-802","Battlement Cr - Battlement Cr","River/Stream",14010005,39.439,-107.9817,6512,25447,33341,"COLCLC09c","COLCLC09c_A","1","Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",1.683977648,"COLCLC09c_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-803","Beaver Cr - Beaver Cr","River/Stream",14010005,39.47161,-107.8331,6685,25906,65221,"COLCLC04a","COLCLC04a_A","5","Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",0.828737317,"COLCLC04a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-804","E M Fk Parachute  - End of Road","River/Stream",14010005,39.6215,-108.0152,7663,27843,36228,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",6.350731614,"COLCLC08_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-805","E Fk Parachute Cr - East Fork","River/Stream",14010005,39.5682,-107.9484,8193,27020,35165,"COLCLC11g","COLCLC11g_A","1","All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree",4.292914276,"COLCLC11g_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-808","Northwater Cr - Off CR 8006","River/Stream",14010005,39.6148,-107.9485,8331,27740,36077,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",41.23483323,"COLCLC08_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-809","Trapper Cr - Trapper","River/Stream",14010005,39.6363,-107.973,8068,28240,36769,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",9.316777903,"COLCLC08_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-820","Battlement Cr - Battlement Cr","River/Stream",14010005,39.44027669,-107.9830307,6518,25447,33341,"COLCLC09c","COLCLC09c_A","1","Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",5.216908141,"COLCLC09c_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-826","Battlement Cr - Battle Upper","River/Stream",14010005,39.4686,-108.0031,5251,25537,33448,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",212.7652875,"COLCLC07a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-827","Battlement Cr - Battle Lower","River/Stream",14010005,39.4349,-107.9764,6641,25447,33341,"COLCLC09c","COLCLC09c_A","1","Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",2.496231573,"COLCLC09c_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-865","Garfield Cr - Garfield SWA","River/Stream",14010005,39.54448268,-107.5566149,5480,26702,34809,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",13.34642615,"COLCLC07a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-923","Rifle Cr - At Centennial 1","River/Stream",14010005,39.5345,-107.7856,5331,26432,34501,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",0.879096587,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-925","Rifle Cr - At Centennial 2","River/Stream",14010005,39.5378,-107.7849,5363,26567,34649,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",20.09511636,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-927","Rifle Cr - Blw Govt Cr","River/Stream",14010005,39.5447,-107.7815,5398,26567,34649,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",13.00686122,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-928","Government Cr - At 32 Mi Gulch","River/Stream",14010005,39.6096,-107.8075,5837,28061,36520,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",10.35390599,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-929","Rifle Cr - Blw Rifle Gap Res","River/Stream",14010005,39.6229,-107.7613,5864,27950,36358,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",18.90115996,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-930","W Rifle Cr - At Rifle Gap Res","River/Stream",14010005,39.6386,-107.7741,5973,28228,36757,"COLCLC10","COLCLC10_B","5","West Rifle Creek and tributaries",50.96401387,"COLCLC10_B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-931","Mid Rifle Cr - Abv BLM Diversion","River/Stream",14010005,39.6597,-107.7813,6167,28909,37609,"COLCLC09a","COLCLC09a_A","1","Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",4.54915986,"COLCLC09a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-932","W Rifle Cr - W Rifle Cr SWA","River/Stream",14010005,39.652,-107.788,6082,28414,37004,"COLCLC10","COLCLC10_B","5","West Rifle Creek and tributaries",4.456688002,"COLCLC10_B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-935","E Rifle Cr - At Rifle Gap","River/Stream",14010005,39.6327,-107.7354,5999,28087,36561,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",60.12171803,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-936","E Rifle Cr - Rifle Falls St Pk","River/Stream",14010005,39.6767,-107.6984,6536,28719,37372,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",0.441748469,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-937","E Rifle Cr - Abv Rifle Mtn Pk","River/Stream",14010005,39.7395,-107.6876,7266,29795,38708,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",3.455557136,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-938","Butler Cr - Butler Upper","River/Stream",14010005,39.7686,-107.7721,8833,30040,39050,"COLCLC09a","COLCLC09a_A","1","Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",3.722728655,"COLCLC09a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-939","Government Cr - Hubbard Mesa","River/Stream",14010005,39.579118,-107.771712,5559,27313,35513,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",53.39385509,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-940","Trapper Cr - Trapper Confluence","River/Stream",14010005,39.622181,-108.012087,7633,27840,36224,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",2.122371975,"COLCLC08_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-941","Northwater Cr - Northwater confluence","River/Stream",14010005,39.622114,-108.012304,7634,27840,36224,"COLCLC08","COLCLC08_A","1","Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",19.17076859,"COLCLC08_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-942","Colorado - UNA Bridge on 300","River/Stream",14010005,39.39358,-108.10271,4992,24849,32529,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",10.38351863,"COLCLC02a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"CORIVWCH_WQX","The Rivers of Colorado Water Watch Network (RiverWatch)","CORIVWCH_WQX-944","Butler Cr - Butler Creek Lower","River/Stream",14010005,39.744639,-107.757956,8391,30040,39050,"COLCLC09a","COLCLC09a_A","1","Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",16.71799229,"COLCLC09a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-3200","S Canyon","River/Stream",14010005,39.560259,-107.408755,5720,26825,65278,"COLCLC04c","COLCLC04c_A","5","South Canyon Creek from South Canyon Hot Springs to Colorado River",22.57583645,"COLCLC04c_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-923","At Centennial 1","River/Stream",14010005,39.5345,-107.7856,NA,26432,34501,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",0.879096587,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-924","In Rifle","River/Stream",14010005,39.538,-107.7852,NA,26558,34639,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",25.81606351,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-925","At Centennial 2","River/Stream",14010005,39.5378,-107.7849,NA,26567,34649,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",20.09511636,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-927","Blw Govt Creek","River/Stream",14010005,39.5447,-107.7815,NA,26567,34649,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",13.00686122,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-928","At 32 Mile Gulch","River/Stream",14010005,39.6096,-107.8075,NA,28061,36520,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",10.35390599,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-929","Blw Rifle Gap Res","River/Stream",14010005,39.6229,-107.7613,NA,27950,36358,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",18.90115996,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-930","At Rifle Gap Reservoir","River/Stream",14010005,39.6386,-107.7741,NA,28228,36757,"COLCLC10","COLCLC10_B","5","West Rifle Creek and tributaries",50.96401387,"COLCLC10_B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-931","Abv BLM Diversion","River/Stream",14010005,39.6597,-107.7813,NA,28909,37609,"COLCLC09a","COLCLC09a_A","1","Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",4.54915986,"COLCLC09a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-932","W Rifle Cr SWA","River/Stream",14010005,39.652,-107.788,NA,28414,37004,"COLCLC10","COLCLC10_B","5","West Rifle Creek and tributaries",4.456688002,"COLCLC10_B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-935","At Rifle Gap","River/Stream",14010005,39.6327,-107.7354,NA,28087,36561,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",60.12171803,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-936","Rifle Falls St Pk","River/Stream",14010005,39.6767,-107.6984,NA,28719,37372,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",0.441748469,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-937","Abv Rifle Mtn Pk","River/Stream",14010005,39.7395,-107.6876,NA,29795,38708,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",3.455557136,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"MIDCOWATERSHED","Middle Colorado Watershed Council","MIDCOWATERSHED-939","Hubbard Mesa","River/Stream",14010005,39.579118,-107.771712,NA,27313,35513,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",53.39385509,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"NARS","EPA National Aquatic Resource Survey Data","NARS-WCOP04-R011","ROAN CREEK","River/Stream",14010005,39.5,-108.54,1989,25903,33889,"COLCLC14a","COLCLC14a_A","1","Mainstem of Roan Creek including all wetlands and tributaries, from its source to a point immediately above the confluence with Clear Creek, except for the specific listing in segment 14b. Clear Creek, including all tributaries and wetlands, from the sou",862.4180434,"COLCLC14a_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"NARS","EPA National Aquatic Resource Survey Data","NARS-WCOP99-0595","EAST RIFLE CREEK","River/Stream",14010005,39.64,-107.71,1858,28392,36967,"COLCLC10","COLCLC10_A","5","East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River",198.3439525,"COLCLC10_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"USGS-CO","USGS Colorado Water Science Center","USGS-09095300","DRY FORK AT UPPER STATION, NEAR DE BEQUE CO.","Stream",14010005,39.3747007,-108.3178636,5385,24625,32250,"COLCLC14c","COLCLC14c_B","5","North, South and mainstem of Dry Fork including tributaries",11.04489937,"COLCLC14c_B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
