OrganizationID,OrganizationName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationType,HUC8,Latitude,Longitude,VerticalMe,OBJECTID,SGEOID,WBID,AUID,Cat,PortionDes,distance,SegmentID
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4154,Rapid Cr - Upper Rapid Cr Intake,River/Stream,14010005,39.08616892,-108.2497834,7931,21681,28176,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",152.6724733,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4157,Big Spring - Big Spring,River/Stream,14010005,39.07562111,-108.2513677,8307,21681,28176,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",436.1397291,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4159,Rapid Cr - Rapid Cr Res Outlet 2,River/Stream,14010005,39.07192028,-108.2205041,9970,21690,28185,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",1065.376346,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4162,Oak Spring - Oak Spring 4,River/Stream,14010005,39.11592778,-108.2357025,7547,21939,28535,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",61.79459069,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4163,Rapid Cr - Lower Rapid Cr Intake,River/Stream,14010005,39.1053,-108.2702,6548,21938,28534,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",4.18575795,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4174,Rapid Cr - Rapid Cr,River/Stream,14010005,39.1018,-108.2593,7083,21681,28176,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",6.707591328,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4177,Rapid Cr - RC 2,River/Stream,14010005,39.0986,-108.266,7043,21687,28182,COLCLC17a,COLCLC17a_A,1,"Mainstem of Rapid Creek, including all tributaries and wetlands, from its source to a point immediately below the confluence with Cottonwood Creek including Kruzen Springs.",3.548187961,COLCLC17a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4210,Middle Rifle Cr - Middle Rifle Cr,River/Stream,14010005,39.67307883,-107.7842172,6345,28909,37609,COLCLC09a,COLCLC09a_A,1,"Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",2.188193653,COLCLC09a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4218,W Fk Parachute Cr - Below Falls,River/Stream,14010005,39.6254,-108.1553,6680,27955,36363,COLCLC11b,COLCLC11b_A,1,"Mainstem of the West Fork of Parachute Creek from West Fork Falls to the confluence with Parachute Creek; mainstem of the Middle Fork of Parachute Creek, including all tributaries, from the source to the confluence with East Middle Fork of Parachute Cree",83.89333562,COLCLC11b_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4219,Yellowjacket Cr - Yellowjacket Cr,River/Stream,14010005,39.6066,-107.9732,8201,27629,35917,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.554960944,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4220,W Fk Parachute Cr - Need Name,River/Stream,14010005,39.5893,-108.1299,5964,27295,35493,COLCLC11b,COLCLC11b_A,1,"Mainstem of the West Fork of Parachute Creek from West Fork Falls to the confluence with Parachute Creek; mainstem of the Middle Fork of Parachute Creek, including all tributaries, from the source to the confluence with East Middle Fork of Parachute Cree",0.437893033,COLCLC11b_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4221,Trapper Cr - At Lower Exclosure,River/Stream,14010005,39.6322,-107.9835,7989,28240,36769,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.069273348,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4222,Northwater Cr - Abv conf Trapper Cr,River/Stream,14010005,39.619566,-108.012373,7724,27840,36224,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.295381044,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-4223,E M Fk Parachute - Blw conf Trapper Cr,River/Stream,14010005,39.6224,-108.0125,7681,27843,36228,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",0.17345989,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-47,Colorado - Dev Br,River/Stream,14010005,39.55215782,-107.3363444,5700,26786,34902,COLCLC01,COLCLC01_B,5,Colorado River from Roaring Fork to Paradise Creek,7.568729052,COLCLC01_B
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-498,W Divide Cr - West Divide,River/Stream,14010005,39.4667,-107.6205,5920,25591,33513,COLCLC07b,COLCLC07b_A,1,"Mainstem of Divide Creek, including all tributaries and wetlands, from the boundary of the White River National Forest to the confluence with the Colorado River.",6.868396289,COLCLC07b_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-53,Plateau Cr - At PVHS,River/Stream,14010005,39.23458281,-107.9972409,5800,23095,30226,COLCLC16,COLCLC16_A,3b,"Plateau Creek including all tributaries and wetlands, from a point immediately below the confluence with Buzzard Creek, to the confluence with the Colorado River, excluding specific listings in segment 15.",21.57653291,COLCLC16_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-54,Plateau Cr - Job Corps Br,River/Stream,14010005,39.24029274,-107.9779988,5920,23116,30266,COLCLC16,COLCLC16_A,3b,"Plateau Creek including all tributaries and wetlands, from a point immediately below the confluence with Buzzard Creek, to the confluence with the Colorado River, excluding specific listings in segment 15.",10.25265054,COLCLC16_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-546,Colorado - Boat Ramp,River/Stream,14010005,39.56814261,-107.5235305,5540,26978,35119,COLCLC01,COLCLC01_A,5,Colorado River from Paradise Creek to below the confluence with Rifle Creek,33.08652506,COLCLC01_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-547,Elk Cr - Elk Br,River/Stream,14010005,39.57142183,-107.5392361,5520,27196,35374,COLCLC07a,COLCLC07a_A,1,"Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",25.53368956,COLCLC07a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-548,Rifle Cr - RMS,River/Stream,14010005,39.53158349,-107.7857303,5345,26432,34501,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,7.877457948,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-55,Buzzard Cr - Buzzard Cr Br,River/Stream,14010005,39.2419,-107.9623,5989,23289,30488,COLCLC15d,COLCLC15d_A,3a,Mainstem of Buzzard Creek from the Grand Mesa National Forest boundary to its confluence with Plateau Creek.,4.482004227,COLCLC15d_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-550,Colorado - Rifle Br,River/Stream,14010005,39.52593786,-107.7780947,5280,26341,34400,COLCLC01,COLCLC01_A,5,Colorado River from Paradise Creek to below the confluence with Rifle Creek,4.831632137,COLCLC01_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-551,Colorado - Rulison Br,River/Stream,14010005,39.49423822,-107.9387723,5158,25771,33737,COLCLC02a,COLCLC02a_A,3b,Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.,0.315684055,COLCLC02a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-552,Colorado - Cameo,River/Stream,14010005,39.14840071,-108.3148517,4760,22156,28878,COLCLC02a,COLCLC02a_A,3b,Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.,51.10781358,COLCLC02a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-559,Colorado - Parachute Br,River/Stream,14010005,39.4535,-108.0409,5061,25439,33330,COLCLC02a,COLCLC02a_A,3b,Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.,13.23286488,COLCLC02a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-56,Plateau Cr - Collbran,River/Stream,14010005,39.24062174,-107.9601608,6000,23133,30283,COLCLC15c,COLCLC15c_A,5,Mainstem of Plateau Creek from the outlet of Vega Reservoir to a point immediately below the confluence with Buzzard Creek.,22.49701568,COLCLC15c_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-709,Parachute Cr - Cardinal Way,River/Stream,14010005,39.4455,-108.0545,5050,25572,33488,COLCLC11h,COLCLC11h_A,1,"Mainstem of Parachute Creek, including all tributaries and wetlands, from the confluence of the West and East Forks to the confluence with the Colorado River except for specific listings in segment 11g.",2.644632933,COLCLC11h_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-7895,Plateau Cr - Abv CO Conf 3.7 mi,River/Stream,14010005,39.19,-108.2437,4933,22634,29576,COLCLC16,COLCLC16_A,3b,"Plateau Creek including all tributaries and wetlands, from a point immediately below the confluence with Buzzard Creek, to the confluence with the Colorado River, excluding specific listings in segment 15.",3.345814656,COLCLC16_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-7896,Plateau Cr - Abv CO conf 5.5 mi,River/Stream,14010005,39.19607569,-108.2200347,4996,22679,29651,COLCLC16,COLCLC16_A,3b,"Plateau Creek including all tributaries and wetlands, from a point immediately below the confluence with Buzzard Creek, to the confluence with the Colorado River, excluding specific listings in segment 15.",44.07933166,COLCLC16_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-802,Battlement Cr - Battlement Cr,River/Stream,14010005,39.439,-107.9817,6512,25447,33341,COLCLC09c,COLCLC09c_A,1,"Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",1.683977648,COLCLC09c_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-803,Beaver Cr - Beaver Cr,River/Stream,14010005,39.47161,-107.8331,6685,25906,65221,COLCLC04a,COLCLC04a_A,5,"Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",0.828737317,COLCLC04a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-804,E M Fk Parachute  - End of Road,River/Stream,14010005,39.6215,-108.0152,7663,27843,36228,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",6.350731614,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-805,E Fk Parachute Cr - East Fork,River/Stream,14010005,39.5682,-107.9484,8193,27020,35165,COLCLC11g,COLCLC11g_A,1,All tributaries to East Fork Parachute Creek on the south side of the East Fork Parachute Creek from a point immediately below First Anvil Creek to the confluence with Parachute Creek; all tributaries to Parachute Creek on the east side of Parachute Cree,4.292914276,COLCLC11g_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-808,Northwater Cr - Off CR 8006,River/Stream,14010005,39.6148,-107.9485,8331,27740,36077,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",41.23483323,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-809,Trapper Cr - Trapper,River/Stream,14010005,39.6363,-107.973,8068,28240,36769,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",9.316777903,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-820,Battlement Cr - Battlement Cr,River/Stream,14010005,39.44027669,-107.9830307,6518,25447,33341,COLCLC09c,COLCLC09c_A,1,"Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",5.216908141,COLCLC09c_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-826,Battlement Cr - Battle Upper,River/Stream,14010005,39.4686,-108.0031,5251,25537,33448,COLCLC07a,COLCLC07a_A,1,"Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",212.7652875,COLCLC07a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-827,Battlement Cr - Battle Lower,River/Stream,14010005,39.4349,-107.9764,6641,25447,33341,COLCLC09c,COLCLC09c_A,1,"Battlement Creek, including all tributaries and wetlands, from the source to the most downstream boundary of BLM lands.",2.496231573,COLCLC09c_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-838,Plateau Cr - Plateau Cr near Cameo,River/Stream,14010005,39.18382721,-108.2690611,4836,22634,29576,COLCLC16,COLCLC16_A,3b,"Plateau Creek including all tributaries and wetlands, from a point immediately below the confluence with Buzzard Creek, to the confluence with the Colorado River, excluding specific listings in segment 15.",18.22643787,COLCLC16_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-865,Garfield Cr - Garfield SWA,River/Stream,14010005,39.54448268,-107.5566149,5480,26702,34809,COLCLC07a,COLCLC07a_A,1,"Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",13.34642615,COLCLC07a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-923,Rifle Cr - At Centennial 1,River/Stream,14010005,39.5345,-107.7856,5331,26432,34501,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,0.879096587,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-925,Rifle Cr - At Centennial 2,River/Stream,14010005,39.5378,-107.7849,5363,26567,34649,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,20.09511636,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-927,Rifle Cr - Blw Govt Cr,River/Stream,14010005,39.5447,-107.7815,5398,26567,34649,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,13.00686122,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-928,Government Cr - At 32 Mi Gulch,River/Stream,14010005,39.6096,-107.8075,5837,28061,36520,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,10.35390599,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-929,Rifle Cr - Blw Rifle Gap Res,River/Stream,14010005,39.6229,-107.7613,5864,27950,36358,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,18.90115996,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-930,W Rifle Cr - At Rifle Gap Res,River/Stream,14010005,39.6386,-107.7741,5973,28228,36757,COLCLC10,COLCLC10_B,5,West Rifle Creek and tributaries,50.96401387,COLCLC10_B
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-931,Mid Rifle Cr - Abv BLM Diversion,River/Stream,14010005,39.6597,-107.7813,6167,28909,37609,COLCLC09a,COLCLC09a_A,1,"Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",4.54915986,COLCLC09a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-932,W Rifle Cr - W Rifle Cr SWA,River/Stream,14010005,39.652,-107.788,6082,28414,37004,COLCLC10,COLCLC10_B,5,West Rifle Creek and tributaries,4.456688002,COLCLC10_B
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-935,E Rifle Cr - At Rifle Gap,River/Stream,14010005,39.6327,-107.7354,5999,28087,36561,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,60.12171803,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-936,E Rifle Cr - Rifle Falls St Pk,River/Stream,14010005,39.6767,-107.6984,6536,28719,37372,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,0.441748469,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-937,E Rifle Cr - Abv Rifle Mtn Pk,River/Stream,14010005,39.7395,-107.6876,7266,29795,38708,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,3.455557136,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-938,Butler Cr - Butler Upper,River/Stream,14010005,39.7686,-107.7721,8833,30040,39050,COLCLC09a,COLCLC09a_A,1,"Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",3.722728655,COLCLC09a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-939,Government Cr - Hubbard Mesa,River/Stream,14010005,39.579118,-107.771712,5559,27313,35513,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,53.39385509,COLCLC10_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-940,Trapper Cr - Trapper Confluence,River/Stream,14010005,39.622181,-108.012087,7633,27840,36224,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",2.122371975,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-941,Northwater Cr - Northwater confluence,River/Stream,14010005,39.622114,-108.012304,7634,27840,36224,COLCLC08,COLCLC08_A,1,"Mainstem of Northwater and Trapper Creeks, including all tributaries and wetlands, from their sources to the confluence with the East Middle Fork of Parachute Creek. East Middle Fork of Parachute Creek, including all tributaries and wetlands, from the so",19.17076859,COLCLC08_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-942,Colorado - UNA Bridge on 300,River/Stream,14010005,39.39358,-108.10271,4992,24849,32529,COLCLC02a,COLCLC02a_A,3b,Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.,10.38351863,COLCLC02a_A
CORIVWCH_WQX,The Rivers of Colorado Water Watch Network (RiverWatch),CORIVWCH_WQX-944,Butler Cr - Butler Creek Lower,River/Stream,14010005,39.744639,-107.757956,8391,30040,39050,COLCLC09a,COLCLC09a_A,1,"Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",16.71799229,COLCLC09a_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-3200,S Canyon,River/Stream,14010005,39.560259,-107.408755,5720,26825,65278,COLCLC04c,COLCLC04c_A,5,South Canyon Creek from South Canyon Hot Springs to Colorado River,22.57583645,COLCLC04c_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-923,At Centennial 1,River/Stream,14010005,39.5345,-107.7856,NA,26432,34501,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,0.879096587,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-924,In Rifle,River/Stream,14010005,39.538,-107.7852,NA,26558,34639,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,25.81606351,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-925,At Centennial 2,River/Stream,14010005,39.5378,-107.7849,NA,26567,34649,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,20.09511636,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-927,Blw Govt Creek,River/Stream,14010005,39.5447,-107.7815,NA,26567,34649,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,13.00686122,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-928,At 32 Mile Gulch,River/Stream,14010005,39.6096,-107.8075,NA,28061,36520,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,10.35390599,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-929,Blw Rifle Gap Res,River/Stream,14010005,39.6229,-107.7613,NA,27950,36358,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,18.90115996,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-930,At Rifle Gap Reservoir,River/Stream,14010005,39.6386,-107.7741,NA,28228,36757,COLCLC10,COLCLC10_B,5,West Rifle Creek and tributaries,50.96401387,COLCLC10_B
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-931,Abv BLM Diversion,River/Stream,14010005,39.6597,-107.7813,NA,28909,37609,COLCLC09a,COLCLC09a_A,1,"Middle Rifle Creek, including all tributaries and wetlands, from its source to the confluence with West Rifle Creek. East Rifle Creek, including all tributaries and wetlands, from the source to the boundary of the White River National Forest.",4.54915986,COLCLC09a_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-932,W Rifle Cr SWA,River/Stream,14010005,39.652,-107.788,NA,28414,37004,COLCLC10,COLCLC10_B,5,West Rifle Creek and tributaries,4.456688002,COLCLC10_B
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-935,At Rifle Gap,River/Stream,14010005,39.6327,-107.7354,NA,28087,36561,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,60.12171803,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-936,Rifle Falls St Pk,River/Stream,14010005,39.6767,-107.6984,NA,28719,37372,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,0.441748469,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-937,Abv Rifle Mtn Pk,River/Stream,14010005,39.7395,-107.6876,NA,29795,38708,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,3.455557136,COLCLC10_A
MIDCOWATERSHED,Middle Colorado Watershed Council,MIDCOWATERSHED-939,Hubbard Mesa,River/Stream,14010005,39.579118,-107.771712,NA,27313,35513,COLCLC10,COLCLC10_A,5,East Rifle Creek from the White River NF boundary to Rifle Gap Reservoir. Rifle Creek from Rifle Gap Reservoir to the Colorado River,53.39385509,COLCLC10_A
