"MonitoringLocationID","OrganizationID","OrganizationName","MonitoringLocationName","MonitoringLocationType","HUC8","Latitude","Longitude","VerticalMe","OBJECTID","SGEOID","WBID","AUID","Cat","PortionDes","distance","SegmentID","n","org","start","end","paramCount","paramNames"
"21COL001-11189","21COL001","Colorado Dept. of Public Health & Environment","ALKALI CK. @ NEWCASTLE","River/Stream",14010005,39.5625278,-107.5437222,NA,26884,35010,"COLCLC04a","COLCLC04a_C","5","Alkali Creek",30.29425483,"COLCLC04a_C",250,"21COL001",1999,2007,28,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Fecal Coliform;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11190","21COL001","Colorado Dept. of Public Health & Environment","ELK CREEK AT MOUTH AT NEWCASTLE","River/Stream",14010005,39.5715,-107.5391,0,27196,35374,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",35.70388859,"COLCLC07a_A",85,"21COL001",2006,2007,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Zinc;  "
"21COL001-11190H","21COL001","Colorado Dept. of Public Health & Environment","MAIN ELK CK. @ FR 603","River/Stream",14010005,39.6771944,-107.5712778,NA,28751,37410,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",42.83655049,"COLCLC07a_A",111,"21COL001",2000,2007,27,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11191","21COL001","Colorado Dept. of Public Health & Environment","SOUTH CANYON CREEK AT MOUTH @ 134 RD","River/Stream",14010005,39.56145,-107.40789,0,26825,65278,"COLCLC04c","COLCLC04c_A","5","South Canyon Creek from South Canyon Hot Springs to Colorado River",8.087157972,"COLCLC04c_A",85,"21COL001",2006,2007,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Zinc;  "
"21COL001-11191B","21COL001","Colorado Dept. of Public Health & Environment","SOUTH CANYON CK. BLW HOT SPRINGS","River/Stream",14010005,39.552,-107.412,0,26825,65278,"COLCLC04c","COLCLC04c_A","5","South Canyon Creek from South Canyon Hot Springs to Colorado River",12.86374901,"COLCLC04c_A",26,"21COL001",2000,2000,25,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11191C","21COL001","Colorado Dept. of Public Health & Environment","SOUTH CANYON HOT SPRINGS","River/Stream",14010005,39.5602,-107.4088,5672,26825,65278,"COLCLC04c","COLCLC04c_A","5","South Canyon Creek from South Canyon Hot Springs to Colorado River",22.44841094,"COLCLC04c_A",64,"21COL001",2006,2007,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Zinc;  "
"21COL001-11192","21COL001","Colorado Dept. of Public Health & Environment","CANYON CREEK AT MOUTH NEAR CHACRA @ I-70 EXIT 109","River/Stream",14010005,39.57445,-107.4478,5658,27446,35679,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",11.44358299,"COLCLC07a_A",85,"21COL001",2006,2007,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Zinc;  "
"21COL001-11195","21COL001","Colorado Dept. of Public Health & Environment","EAST ELK CREEK NORTH OF NEWCASTLE @ GRAY EAGLE RANCH","River/Stream",14010005,39.6425,-107.5327778,6192,28202,36721,"COLCLC07a","COLCLC07a_A","1","Mainstem of Mitchell, Canyon, Elk, Garfield, Beaver, and Cache Creeks, including all tributaries and wetlands, from the boundary of the White River National Forest to their confluences with the Colorado River. Battlement Creek from the most downstream bo",11.67023795,"COLCLC07a_A",273,"21COL001",1995,1996,28,"Alkalinity, total;  Aluminum;  Ammonia;  Ammonia-nitrogen;  Ammonia-nitrogen as N;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11201","21COL001","Colorado Dept. of Public Health & Environment","ROAN CK NR DEBEQUE AT 44 RD","River/Stream",14010005,39.331017,-108.21808,0,24407,31937,"COLCLC14c","COLCLC14c_C","5","Roan Creek and tributaries including Conn Cr, Logan Wash, Bloat Gulch and Gibler Gulch",4.809582681,"COLCLC14c_C",64,"21COL001",2007,2008,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Zinc;  "
"21COL001-11202","21COL001","Colorado Dept. of Public Health & Environment","ROAN CK. N. OF DEBUQUE AT CTY HWY 222","River/Stream",14010005,39.3658333,-108.2533333,4916,24570,32161,"COLCLC14c","COLCLC14c_C","5","Roan Creek and tributaries including Conn Cr, Logan Wash, Bloat Gulch and Gibler Gulch",3.156764437,"COLCLC14c_C",267,"21COL001",1995,1996,28,"Alkalinity, total;  Ammonia;  Ammonia-nitrogen;  Ammonia-nitrogen as N;  Arsenic;  Boron;  Cadmium;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11205","21COL001","Colorado Dept. of Public Health & Environment","ROAN CK. BLW BRUSH CR.","River/Stream",14010005,39.5041667,-108.3913333,NA,26190,34209,"COLCLC14a","COLCLC14a_A","1","Mainstem of Roan Creek including all wetlands and tributaries, from its source to a point immediately above the confluence with Clear Creek, except for the specific listing in segment 14b. Clear Creek, including all tributaries and wetlands, from the sou",36.42439223,"COLCLC14a_A",245,"21COL001",1999,2006,27,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11210","21COL001","Colorado Dept. of Public Health & Environment","PARACHUTE CK. N. OF THE TOWN OF PARACHUTE","River/Stream",14010005,39.4702778,-108.0797222,4800,25572,33488,"COLCLC11h","COLCLC11h_A","1","Mainstem of Parachute Creek, including all tributaries and wetlands, from the confluence of the West and East Forks to the confluence with the Colorado River except for specific listings in segment 11g.",61.35048413,"COLCLC11h_A",258,"21COL001",1995,1996,28,"Alkalinity, total;  Ammonia;  Ammonia-nitrogen;  Ammonia-nitrogen as N;  Arsenic;  Boron;  Cadmium;  Copper;  Dissolved oxygen (DO);  Dissolved oxygen saturation;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-11221","21COL001","Colorado Dept. of Public Health & Environment","PARACHUTE CREEK AT PARACHUTE, CO","River/Stream",14010005,39.4502,-108.0543,4649,25572,33488,"COLCLC11h","COLCLC11h_A","1","Mainstem of Parachute Creek, including all tributaries and wetlands, from the confluence of the West and East Forks to the confluence with the Colorado River except for specific listings in segment 11g.",9.789737441,"COLCLC11h_A",168,"21COL001",2006,2008,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Zinc;  "
"21COL001-12100","21COL001","Colorado Dept. of Public Health & Environment","COLORADO R. U/S ROARING FORK R.","River/Stream",14010001,39.5491667,-107.3287833,5712,NA,NA,"COUCUCO3","COUCUC03_E","5","Colorado River from Derby Creek to the confluence with the Roaring Fork River",NA,"COUCUC03_E",256,"21COL001",2001,2002,27,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, air;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Zinc;  "
"21COL001-12111","21COL001","Colorado Dept. of Public Health & Environment","GRIZZLY CK. @ MOUTH","River/Stream",14010001,39.5611667,-107.2498333,6002,NA,NA,"COUCUC04","COUCUC04_A","1","All tributaries to the Colorado River, including all wetlands, from the outlet of Lake Granby to the confluence with the Roaring Fork River, which are on National Forest lands, except for those tributaries included in Segments 1 and 2, and specific listings",NA,"COUCUC04_A",163,"21COL001",2001,2007,27,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Fecal Coliform;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite) as N;  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  Mercury;  pH;  Phosphate-phosphorus as P;  Selenium;  Silver;  Specific conductance;  Sulfate as SO4;  Temperature, water;  Total dissolved solids;  Total suspended solids;  Uranium;  Zinc;  "
"21COL001_WQX-000047","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","COLORADO RIVER AT NEW CASTLE","River/Stream",14010005,39.565833,-107.466667,NA,26979,35120,"COLCLC04a","COLCLC04a_A","5","Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",250.1862739,"COLCLC04a_A",341,"21COL001_WQX",2007,2011,26,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Calcium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  pH;  Phosphate-phosphorus;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Zinc;  "
"21COL001_WQX-000148","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","ROAN CREEK NEAR DE BEQUE","River/Stream",14010005,39.365278,-108.252222,NA,24529,32107,"COLCLC14c","COLCLC14c_C","5","Roan Creek and tributaries including Conn Cr, Logan Wash, Bloat Gulch and Gibler Gulch",58.17995203,"COLCLC14c_C",201,"21COL001_WQX",2008,2011,25,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Calcium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  pH;  Phosphate-phosphorus;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Zinc;  "
"21COL001_WQX-11103","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","COLORADO R. @ CAMEO","River/Stream",14010005,39.1485,-108.31483,NA,22176,28913,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",44.87213543,"COLCLC02a_A",660,"21COL001_WQX",2008,2017,33,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Calcium;  Chromium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  Molybdenum;  Nickel;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  pH;  Phosphate-phosphorus;  Potassium;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Total Phosphorus, mixed forms;  Uranium-238;  Zinc;  "
"21COL001_WQX-11103B","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","COLORADO R BLW PLATEAU CK AT ISLAND ACRES STATE REC. AREA","River/Stream",14010005,39.166183,-108.304167,NA,22444,29311,"COLCLC02a","COLCLC02a_A","3b","Mainstem of the Colorado River from immediately below the confluence with Rifle Creek to immediately above the confluence of Rapid Creek.",30.07867806,"COLCLC02a_A",66,"21COL001_WQX",2007,2008,21,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Cadmium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Manganese;  pH;  Phosphate-phosphorus;  Selenium;  Silver;  Specific conductance;  Sulfate;  Temperature, water;  Zinc;  "
"21COL001_WQX-11107A","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","COTTONWOOD CK NEAR RULISON","River/Stream",14010005,39.4725,-107.964667,NA,25578,65229,"COLCLC04a","COLCLC04a_A","5","Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",14.61121495,"COLCLC04a_A",88,"21COL001_WQX",2000,2018,2,"Count;  Flow;  "
"21COL001_WQX-11119","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","BEAVER CREEK AT CR 320","River/Stream",14010005,39.505344,-107.855341,NA,25906,65221,"COLCLC04a","COLCLC04a_A","5","Tributaries to Colorado River, Roaring Fork to Parachute Creek, except for Mamm Creek and Alkali Creek",18.23754906,"COLCLC04a_A",99,"21COL001_WQX",2017,2018,31,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Beryllium;  Cadmium;  Calcium;  Chromium;  Copper;  Dissolved oxygen (DO);  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Lead;  Magnesium;  Manganese;  Molybdenum;  Nickel;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  pH;  Potassium;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Total Phosphorus, mixed forms;  Uranium-238;  Zinc;  "
"21COL001_WQX-11140","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","PARACHUTE CREEK BLW EAST, MIDDLE, AND WEST FORK CONFLUENCES","River/Stream",14010005,39.56994,-108.1094,NA,27039,35186,"COLCLC11h","COLCLC11h_A","1","Mainstem of Parachute Creek, including all tributaries and wetlands, from the confluence of the West and East Forks to the confluence with the Colorado River except for specific listings in segment 11g.",110.7911967,"COLCLC11h_A",75,"21COL001_WQX",2006,2006,16,"Ammonia-nitrogen;  Arsenic;  Chloride;  Count;  Dissolved oxygen (DO);  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Mercury;  pH;  Phosphate-phosphorus;  Selenium;  Specific conductance;  Sulfate;  Temperature, water;  Total suspended solids;  "
"21COL001_WQX-11145b","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","11145b","River/Stream",14010005,39.62083333,-108.112,NA,27962,36370,"COLCLC11b","COLCLC11b_A","1","Mainstem of the West Fork of Parachute Creek from West Fork Falls to the confluence with Parachute Creek; mainstem of the Middle Fork of Parachute Creek, including all tributaries, from the source to the confluence with East Middle Fork of Parachute Cree",386.6302449,"COLCLC11b_A",82,"21COL001_WQX",2000,2000,1,"Count;  "
"21COL001_WQX-11145b2","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","11145b2","River/Stream",14010005,39.62083333,-108.1058333,NA,28403,36980,"COLCLC11b","COLCLC11b_A","1","Mainstem of the West Fork of Parachute Creek from West Fork Falls to the confluence with Parachute Creek; mainstem of the Middle Fork of Parachute Creek, including all tributaries, from the source to the confluence with East Middle Fork of Parachute Cree",44.26799984,"COLCLC11b_A",44,"21COL001_WQX",2000,2000,1,"Count;  "
"21COL001_WQX-11148","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","DRY CREEK AT CO RD 352 (AIRPORT RD) NEAR RIFLE","River/Stream",14010005,39.519864,-107.730646,NA,26282,34328,"COLCLC04e","COLCLC04e_A","3b","Mainstem of Dry Creek including all tributaries and wetlands from the source to immediately above the Last Chance Ditch.",2.797159618,"COLCLC04e_A",67,"21COL001_WQX",2011,2018,33,"Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Calcium;  Chromium;  Copper;  Dissolved oxygen (DO);  Escherichia coli;  Flow;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  Molybdenum;  Nickel;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  pH;  Phosphate-phosphorus;  Potassium;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Total Phosphorus, mixed forms;  Uranium-238;  Zinc;  "
"21COL001_WQX-11149B","21COL001_WQX","Colorado Dept. of Public Health & Environment-WQCD","MAMM CK. @ ANTARA RESOURCES NR GARFIELD COUNTY AIRPORT","River/Stream",14010005,39.510667,-107.690333,NA,26224,34249,"COLCLC04a","COLCLC04a_B","5","Mamm Creek",1.625305961,"COLCLC04a_B",298,"21COL001_WQX",2000,2017,35,"Alkalinity, Phenolphthalein (total hydroxide+1/2 carbonate);  Alkalinity, total;  Aluminum;  Ammonia-nitrogen;  Arsenic;  Cadmium;  Calcium;  Chloride;  Chromium;  Copper;  Count;  Dissolved oxygen (DO);  Escherichia coli;  Hardness, Ca, Mg;  Inorganic nitrogen (nitrate and nitrite);  Iron;  Kjeldahl nitrogen;  Lead;  Magnesium;  Manganese;  Molybdenum;  Nickel;  Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3);  pH;  Phosphate-phosphorus;  Potassium;  Selenium;  Silver;  Sodium;  Specific conductance;  Sulfate;  Temperature, water;  Total Phosphorus, mixed forms;  Uranium-238;  Zinc;  "
